0,38.88888888888889
1,43.333333333333336
2,34.78260869565217
3,30.76923076923077
4,47.82608695652174
5,47.25274725274725
6,30.434782608695656
7,37.634408602150536
8,37.77777777777778
9,47.82608695652174
10,44.9438202247191
11,48.91304347826087
12,48.31460674157304
13,45.05494505494506
14,53.84615384615385
15,46.51162790697674
16,54.44444444444444
17,46.808510638297875
18,49.46236559139785
19,49.43820224719101
20,52.68817204301075
21,53.40909090909091
22,53.48837209302325
23,64.44444444444444
24,56.52173913043478
25,60.43956043956044
26,61.53846153846154
27,52.22222222222223
28,59.78260869565217
29,53.40909090909091
30,62.06896551724138
31,41.11111111111111
32,54.21686746987952
33,51.724137931034484
34,51.61290322580645
35,50.54945054945055
36,54.761904761904766
37,48.31460674157304
38,52.22222222222223
39,46.06741573033708
40,62.5
41,55.55555555555556
42,53.40909090909091
43,53.84615384615385
44,58.69565217391305
45,57.47126436781609
46,47.05882352941176
47,52.17391304347826
48,50.0
49,56.32183908045977
50,54.02298850574713
51,62.5
52,53.48837209302325
53,56.666666666666664
54,49.45054945054945
55,54.02298850574713
56,51.11111111111111
57,50.54945054945055
58,46.15384615384615
59,50.0
60,55.434782608695656
61,54.02298850574713
62,61.627906976744185
63,50.0
64,47.25274725274725
65,55.55555555555556
66,56.32183908045977
67,48.86363636363637
68,49.43820224719101
69,50.0
70,51.80722891566265
71,46.51162790697674
72,53.93258426966292
73,47.674418604651166
74,47.72727272727273
75,53.48837209302325
76,47.19101123595505
77,36.26373626373626
78,49.43820224719101
79,53.40909090909091
80,46.913580246913575
81,52.87356321839081
82,56.32183908045977
83,60.86956521739131
84,52.74725274725275
85,58.51063829787234
86,51.19047619047619
87,58.24175824175825
88,54.54545454545454
89,58.42696629213483
90,50.0
91,43.02325581395349
92,50.0
93,46.51162790697674
94,62.7906976744186
95,50.0
96,60.71428571428571
97,55.68181818181818
98,53.84615384615385
99,50.0
100,48.86363636363637
101,60.22727272727273
102,68.47826086956522
103,50.526315789473685
104,69.66292134831461
105,57.14285714285714
106,52.87356321839081
107,59.77011494252874
108,57.30337078651685
109,43.333333333333336
110,50.53763440860215
111,50.56179775280899
112,56.81818181818182
113,51.64835164835166
114,58.620689655172406
115,50.54945054945055
116,62.5
117,60.43956043956044
118,58.24175824175825
119,61.111111111111114
120,52.80898876404494
121,47.72727272727273
122,64.28571428571429
123,56.17977528089888
124,57.14285714285714
125,58.69565217391305
126,57.95454545454546
127,56.470588235294116
128,51.162790697674424
129,60.67415730337079
130,62.637362637362635
131,61.627906976744185
132,52.80898876404494
133,45.45454545454545
134,57.77777777777777
135,61.79775280898876
136,58.69565217391305
137,61.95652173913043
138,68.53932584269663
139,61.1764705882353
140,53.333333333333336
141,58.139534883720934
142,55.172413793103445
143,51.11111111111111
144,62.92134831460674
145,57.608695652173914
146,56.17977528089888
147,49.42528735632184
148,53.48837209302325
149,53.2608695652174
150,58.42696629213483
151,58.88888888888889
152,50.0
153,54.44444444444444
154,55.0561797752809
155,58.69565217391305
156,64.44444444444444
157,62.365591397849464
158,55.68181818181818
159,44.565217391304344
160,56.32183908045977
161,58.51063829787234
162,55.319148936170215
163,47.368421052631575
164,62.365591397849464
165,63.73626373626373
166,51.68539325842697
167,55.55555555555556
168,53.2608695652174
169,51.64835164835166
170,52.27272727272727
171,56.470588235294116
172,64.58333333333334
173,59.57446808510638
174,69.23076923076923
175,63.63636363636363
176,59.30232558139535
177,56.52173913043478
178,57.47126436781609
179,57.14285714285714
180,55.55555555555556
181,57.647058823529406
182,58.69565217391305
183,62.22222222222222
184,51.13636363636363
185,57.95454545454546
186,63.04347826086957
187,67.41573033707866
188,64.36781609195403
189,50.56179775280899
190,63.63636363636363
191,52.80898876404494
192,70.45454545454545
193,52.22222222222223
194,60.67415730337079
195,54.44444444444444
196,62.76595744680851
197,58.42696629213483
198,61.53846153846154
199,56.043956043956044
